feature,PC1,PC2,PC3,PC4,PC5
P3_L,0.0076167500615810894,-0.011482331055719736,-0.04832124099024831,-0.022128403893133666,-0.08244682508038688
P3_M,0.003877254116050425,0.011229489636861314,0.03185380128019617,0.0284855478854299,0.004544686851577383
P3_N,0.007114749294123259,0.02549595971931275,0.037084879463669965,-0.0011529366792854842,0.05087798089953548
P3_P,-0.04294078787577109,-0.06380263623826109,-0.00726832825878338,-0.019245797849394643,0.022300896765890914
P3_Q,-0.010036153891273675,0.11252957911359732,-0.05579128072750969,-0.05120007198956284,-0.03310935499831895
P3_R,0.0030341382387617786,0.04863705987047135,-0.03927342614354462,-0.02431157379468704,-0.039612683033252674
P3_S,-0.02246399048950095,-0.004005564972624806,-0.014681718368093555,-0.036152454370915736,0.056060975122841944
P3_T,-3.799664285959154e-4,0.01022652590730652,0.0020511594145892595,-0.0086854309079324,0.022619996542335197
P3_V,0.008113137940993068,-0.014532634154347591,0.004173694836413197,0.015142579879104848,-0.05493854916807107
P3_W,0.008943053086595255,-0.0219634659453274,-3.453810833332402e-4,0.009718459547527977,-0.012958283795834765
P3_Y,0.021230923593042204,-0.027260547657333104,0.034190702846594735,0.016340114455982362,0.0015445773761896305
P4_A,0.0013847686161747794,-0.018455206782863193,-0.038950127026223275,-0.039984422489799804,-0.05095505139369428
P4_C,0.004158874517199615,-0.00193382461481949,0.007287684359294072,1.0638110776828107e-4,0.009338298084640869
P4_D,0.021474470697965934,0.018260439561563913,0.04447742754488082,0.057395106169857026,0.05788387092319382
P4_E,3.1362994922957e-4,0.16976956368269946,0.010813668921283381,0.03889536027080592,-0.05146764895929041
P4_F,0.00823074528002992,-0.020891357804768886,-4.6220688319930476e-4,-0.002938111943850247,0.023665820997941286
P4_G,0.01084383062799763,-0.08075375174938473,-9.016041921372544e-5,0.012271384518265177,-0.06976719938117971
P4_H,0.006489802994553732,-0.011286236305608228,-0.001487836283103622,-0.021625028699454745,-0.005629028364704996
P4_I,0.009329999661380876,-0.013953379669596507,0.003882794922531866,-0.003929155208088374,0.04082495994209778
P4_K,0.006704080291785958,0.04890235098171664,0.010494508098495453,0.023756735686909183,0.019164721902877067
P4_L,0.003454599517144311,-0.02499063326635933,-0.029075941007634096,-0.020728038845370386,0.013132988403369633
P4_M,0.0018887475091727544,-0.011443154997030438,0.009776377658074412,-0.010294095716027333,0.016750842632780035
P4_N,0.010105855693376579,-0.004025665732145534,0.023126448823888365,0.008951200231118695,0.04905866088165144
P4_P,-0.05201919402186835,-0.12676924504949585,-0.006857044218649089,-0.02785066327807292,0.01518570296296124
P4_Q,-0.003111100692371017,0.03964919400627883,-0.020795167011146885,-0.015956632380783146,-0.034780250967042896
P4_R,0.004476073055907863,1.4689029165246861e-6,-0.034103986357193104,-0.02643485521383395,-0.03255816416920175
P4_S,-0.016076573725003963,-0.022282480201425186,-0.004958258183474848,-0.023547035297959252,0.025613848103647842
P4_T,-0.004501296408526278,-0.028636404849081948,0.0028572510010983283,-0.018338241486937006,0.0015555539715988705
P4_V,0.009424177444858874,-0.03031583768937678,-0.01841609265318836,-0.013666430242428678,0.02184414902990107
P4_W,0.00862718728150816,-0.017702793110576737,-0.008942597350204202,-0.024359749933869003,0.018536685328901646
P4_Y,0.01092420971302771,-0.014414515610901978,0.00230577214035834,-0.010498037712730841,0.028195093509927924
P5_A,-0.004996583807247786,-0.02155724586933627,-0.03054615383900356,-0.04262146367962282,-0.07786204654262761
P5_C,0.0068660596538432875,1.7563506899596725e-4,-0.0018327504223349734,0.004914314600263694,0.00578430908640403
P5_D,-4.951516418460757e-4,0.005771933112441332,0.00594523842737202,0.016503764404646945,0.02457065316436858
P5_E,-0.005740678243629948,0.11556675790115001,-0.025037424457329104,0.004284726541122943,-0.05206196949361168
P5_F,0.014189008791542357,-0.0149162223010447,0.015339713827631305,0.0025198074904120584,0.021066882942326243
P5_G,4.8668328903924633e-4,-0.07071820730776039,-0.008233720460714085,0.019629689597488873,-0.004777734384560658
P5_H,0.013178656986443061,-0.015483027810396456,0.005748155729979378,-0.00616000288904058,-0.01377346613106478
P5_I,0.017005115416828826,0.015258688739084019,0.04588457849263045,0.01978577943098466,0.08103274160858114
P5_K,0.00245182163874743,0.05376725635086038,0.038238818589265595,0.05677079515485342,-0.014087224037708623
P5_L,0.01082667669922881,0.007556816129918523,-0.04644372351034807,-0.050869248607607366,0.023779947057345662
P5_M,0.002661251616454575,0.01181401125859686,0.016289635442615465,-0.011382699446457957,0.012105401064041323
P5_N,9.679452922480775e-4,-0.0018861178425437605,0.03238457698036696,0.03290400221781411,0.030461016549856192
P5_P,-0.04674675774468605,-0.08072694681616707,-0.005433660508644932,-0.026468014347738066,0.02178797849733373
P5_Q,-0.01215462907434474,0.050289916612452974,-0.027982675502236282,-0.026216916111369344,-0.040207583921718255
P5_R,0.00265466808688473,-0.006063886711054134,-0.023649887352361912,0.008196757366337756,-0.05826934406477825
P5_S,-0.02158843238963502,-0.030143410251434105,0.0020090959790313593,-0.007694625928668819,0.03490744515506367
P5_T,-0.006513956367739981,-0.010198103293064106,0.01404151712699207,0.006630289307280352,0.0033258911661858577
P5_V,0.0074160616518479695,-0.03064250872591664,-0.0016660354079021183,-0.005743358545161859,-0.00430972997401818
P5_W,0.004951373281093603,-0.006135301032878655,0.003108262706163039,0.003312522133370972,0.007446562943228682
P5_Y,0.0185077006567896,0.0017780438302842315,0.015706926902827944,0.01239179266651265,0.013149312869409359
P6_A,-0.004868885167509952,-0.014054042770372564,-0.03453623124818441,-0.01301273089754466,-0.01596098278276341
P6_C,0.009080732955291049,-9.278640788149533e-4,-0.009205832196654412,-0.004756057411041446,0.017997292838279715
P6_D,-4.16579119380601e-4,0.002785847662972662,-0.013621297135704969,1.8948147918497783e-4,0.07384453348868791
P6_E,-0.0035147019302185487,0.056482045790452434,-0.01842969181295055,-0.0026283260233148937,0.05432542668467085
P6_F,0.017084272690002886,-0.016853236451244383,0.023804295807518437,0.014143617696578112,0.028443809657071367
P6_G,5.567482358747615e-4,-0.035183232839412514,-0.021755196424566244,0.001833903050560085,0.024802478565135018
P6_H,0.0065640445098215676,-0.009370236571874456,-0.013263186957117444,-0.004254586371392414,0.03048074074070308
P6_I,0.027184657815261474,0.03126963897705465,0.07931905831825721,0.039187776503483505,0.010121782459236008
P6_K,0.005941339403549407,0.03509203261545202,0.0036698769849222526,-0.005006303268574778,0.07132866324595458
P6_L,0.010781719448960852,0.03775042932185338,-0.03452862223293533,-0.034204302952915086,-0.16556757311182624
P6_M,0.004950971057369096,0.012575302582175376,0.01843033182543566,-0.010507113863872816,-0.009896123357849973
P6_N,0.0036308513425062556,0.03297673976933758,-0.0015098881418316036,0.006316066440347389,0.07453059360653431
P6_P,-0.057849503239734944,-0.10615607577149513,-1.8122587151245845e-4,-0.015298552779094208,-0.010585260100153497
P6_Q,-0.011725073008423305,0.04779057988998527,-0.032990261492266366,-0.0354220745276445,0.008379843819637668
P6_R,0.009274797347893708,-0.00670870084111118,-0.02948667133240825,-0.01947621456129526,0.057412298011095333
P6_S,-0.02050925885144656,-0.036869890475489775,-0.0024171582153318973,-0.014709599615085896,0.0731064898411539
P6_T,-0.00875388889401895,-0.026922731961221726,0.012025921915499256,0.019755311807933967,0.05050149626673263
P6_V,0.0058973007450743315,-0.013603317349931561,0.012278766877720934,0.04195816712747692,-0.1039877311884242
P6_W,0.005669008336402321,-0.0038957716168750646,-0.0036074548548827193,6.0013484684979587e-5,0.015580777088778426
P6_Y,0.014433120257484172,0.01126227968742921,0.018856133596122746,0.002516471741785508,0.018680530075138136
P7_A,-0.013565435435250907,-0.0025080898919971153,-0.04440132622860114,-0.020055528841717764,-0.10352725255400816
P7_C,0.006850295303463199,-0.008168571753886755,-0.00878934281940001,-5.842884120214943e-4,-0.007278919759966203
P7_D,0.006337298051659906,0.03974571572902743,-0.0023596622700428733,0.0014025671917183007,0.003626093050686566
P7_E,5.270603222636177e-4,0.12544099299521444,-0.030207628278816838,-7.676792519595904e-4,-0.05596616581551088
P7_F,0.02040765221227563,-0.04236196752652908,0.031636644861956165,0.031136030835788323,0.039464641817398845
P7_G,-0.002923772506468839,-0.010033250297943908,-0.008910681070186605,0.0052932866761394234,0.0017575494442198174
P7_H,0.012998359204275377,-0.006198373495246705,0.019729113201189988,0.0010106517840320587,0.015516561274474148
P7_I,0.023500204284330427,-0.013321640867471007,0.03291918001327841,0.0238241419750926,0.07375348487346196
P7_K,0.0029386417100870895,0.05371304883138719,0.027205211240505903,0.024478516577260814,0.008828949028904522
P7_L,0.011576481259228671,-0.04537247158466999,-0.03664576589040641,-0.006334760852576141,0.0028272163385383003
P7_M,0.007106699952500417,0.0060788988343749555,0.015637686316655585,-0.00558954704158856,0.013949202251243227
P7_N,0.0015809686306376524,0.035545289213943676,0.01458773561376336,0.007094149307602791,0.06429121792982652
P7_P,-0.06346368571765049,-0.08631054841843558,-0.003253139217116678,-0.06097123029660445,0.006799339459884467
P7_Q,-0.005157992465082756,0.06696093171980877,-0.017145155326597192,-0.029560728789634765,-0.05481907330217744
P7_R,0.005589436378165718,0.02542349008949939,-0.016086214808619995,-0.0016007866035024987,-0.0390306019372579
P7_S,-0.02095465668044122,0.009361298748162753,0.010743324368581249,6.834243425478309e-4,0.030921592734368602
P7_T,-0.00665437079323498,-0.015545605278748624,0.017095334700292338,0.01273240281885415,0.0178154585830378
P7_V,0.00934678968545213,-0.048405456396897764,-0.0015196081714083493,0.02474909309175231,-0.010569269742933944
P7_W,0.011255422891261089,-0.02307999270419616,-0.010791439104805966,0.007681950126445809,-0.003064935101615276
P7_Y,0.024170204339519098,-0.019227079069310753,0.031162855062216797,0.01577318946658014,0.025818668731556825
P8_A,-0.005581869999136843,-0.0407472873470385,-0.042400125923693834,-0.02392963126412571,-0.1392041497633033
P8_C,0.004476520930522047,-0.008097471381330261,-9.451730800836066e-4,0.002368446819898735,0.010191094118672247
P8_D,0.002634532903764248,0.01610033613167289,-0.004440628538635071,-1.5487080938883928e-4,0.009398817978319872
P8_E,-0.001711610578547276,0.09664129132334615,0.008840004393418891,0.022608952428576672,-0.051517803210287524
P8_F,0.019841281853418588,-0.018780678788099928,0.007393313502447378,-0.013514549906254326,0.08988149696476198
P8_G,-0.012381001843867487,-0.062092144878603185,-0.005480737003721335,0.0057596747453225764,-0.031104667391045473
P8_H,0.010232762847834486,0.0016011692869884826,-0.0015777374886821406,-0.017549444413764735,0.030997448314852
P8_I,0.010904022528851014,-0.005990043083009126,-0.005398482389121909,-0.004419162506059775,0.05048238887649671
P8_K,0.006744617544711397,0.08634784326285096,0.0465284446864379,0.04959954587705577,0.004419592184937302
P8_L,0.009206697426954407,-0.031422374477299085,-0.057647519759037515,-0.03853504487343217,0.06592726542022606
P8_M,0.009182444465422894,-0.006437558394769374,0.0038671441380767105,4.001701046879682e-4,0.009275980055445656
P8_N,0.005880391814644795,0.006532173962318961,0.023400020312415327,0.029196158431946746,0.04539325118573773
P8_P,-0.031781498160270684,-0.045477311224699966,-0.010839353450669342,-0.01818200044139669,0.002484124956791565
P8_Q,-0.009634630414017051,0.052486111728855124,-0.015941182704952834,-0.017690981184726,-0.06102599512921718
P8_R,0.008201772711883593,0.02398347536066538,-0.028695829243147262,-0.03563087953478756,-0.03176972921431816
P8_S,-0.03395588787756579,-0.037670522821633835,0.033060085894197996,0.010403778575428521,0.028820024301005918
P8_T,-0.007353467690646573,-0.034056735343868244,0.033215868155150624,0.01741331868929585,-0.006447559577920821
P8_V,0.010289951590222125,-0.03537966198645165,-0.010225444971342618,0.002050404388850995,0.01740517123821128
P8_W,0.005656516963437588,-0.01157303743485227,-0.00823545871676894,-0.011571124679205513,0.015427683542804825
P8_Y,0.0261660670627425,-0.02155498193617405,0.016558594481630766,0.015631327264589358,0.06599375631815606
P9_A,-0.02337059365083298,-0.02200392178375556,-0.04889818773583446,-0.05870845215236609,-0.1199887336671673
P9_C,0.008627990181368868,0.005430966176212213,-0.0032462829203186664,-0.01422213290825672,-0.005320133261047071
P9_E,0.0020911210355873933,-0.0011477198897024805,-0.005209869775762539,0.004244346385108351,0.006978660239709263
P9_F,0.008685452297497336,-8.681068887624339e-4,0.006616623755278661,0.01107157229288528,0.04972039888891436
P9_G,7.664598922310234e-4,-2.841721940242111e-4,-0.00685031984338185,0.002089032219160101,-0.004074726278918079
P9_H,0.0027260748798461666,-0.006842687664488423,-5.481318058832733e-4,-0.0012643919072350166,0.009987244940410173
P9_I,0.020172383589463844,0.023358172971017496,0.059348403622306804,0.03098930904598403,0.08073356489478462
P9_K,1.079079659254723e-4,0.00717343512223235,0.009160290900124065,-0.009375716595211057,-0.007431177807362736
P9_L,0.007753648702552028,0.12530502525412696,-0.15349662786120027,-0.19223595101136293,0.27871418490827754
P9_M,6.848820996156005e-4,0.009858209022217028,0.012885631453341017,-0.026777673264974877,0.04574049544059942
P9_P,-0.009281714223661894,0.002191692778095969,-8.594310500676503e-4,-0.0022408644984595245,0.012232625210648846
P9_Q,-0.002724284873763048,0.007067732145910512,0.007046935620356396,-0.004642042779526251,0.00386667128340138
P9_R,-0.001059488680446031,-4.036963506922102e-5,-0.010339450508867552,0.013806857625004703,0.0026668455301895673
P9_S,-8.207993813268281e-4,-0.006676256709076571,0.0021653130098220697,-0.009278871637291556,0.010383762562011229
P9_T,-0.0024386892323935597,-0.013960650734046757,0.0015689782273105588,-0.01342217390396596,0.04395908291180172
P9_V,-0.008909037929189498,-0.12754980745942285,0.13995578816304094,0.2197667052607688,-0.29446226186505187
P9_W,0.002823169718573191,-0.00177274019562581,0.009429391370211343,-0.003889103694334731,0.016245570820213797
P9_Y,0.0037181566070199536,-0.0027679204904882348,0.004641992030933066,0.007720673940228251,0.02340492419750783
C1_A,-0.001591621640501167,-0.037873227144155565,-0.030907315706262047,-0.03435580370703263,-0.055960709048039535
C1_C,0.012523267062275698,-0.013921451213206242,3.534457736667496e-4,-0.0031331450215396073,-0.010166936930723186
C1_D,0.0030472829659047313,0.0031839933074688594,0.011188518352626598,0.010724139621592063,0.03427386279601624
C1_E,-0.009668877158788163,0.0942689966305038,-0.008277368591102235,1.4095778152248202e-4,-0.008149614901074355
C1_F,0.024410055809559027,-0.03804883852633037,0.011726658957306516,0.023748931136708017,0.03785205348557759
C1_G,8.04199084138703e-4,-0.05759233573072454,-0.016509542047768735,-0.013259129916725046,-0.014674084640394928
C1_H,0.006906199079309715,-0.006759593303851297,0.0033102339317845246,-0.015076489089805413,-0.00873233848954545
C1_I,0.02146234358709667,-0.01945077673379551,0.04087298781487684,0.030326513557739656,0.027984115833699554
C1_K,-3.8822347522561893e-4,0.10768419965554417,0.026954216787981197,0.04725886560772659,0.010330150807494276
C1_L,0.012268196942611994,-0.03326817076343794,-0.03685630163635683,-0.01538266445186231,-0.026320537792377707
C1_M,0.009348090343075988,-0.0033755530879742653,0.02946586452887318,0.009510553936979789,-4.5537093814606455e-4
C1_N,0.0022441692595342134,0.012368593659194332,0.025379046627035936,0.03508065364683203,0.030359838910619837
C1_P,-0.04653016425971106,-0.0648037841908871,0.012758686287769197,-0.02955545271249982,0.02574249229515434
C1_Q,-0.010525287459338178,0.06883825993238359,-0.02484799518933401,-0.0250572780083076,-0.02531590624336981
C1_R,0.0030177649162177514,0.053933924298525546,-0.03145977577136832,-0.02745469689231978,-0.05137807047290665
C1_S,-0.031871213356885454,-0.011992662289144357,0.010681518964687702,0.00403954493333684,0.04645519299577449
C1_T,-0.007055874389546389,-0.017861217207154313,0.014957842665317155,0.01002418069908755,0.02783632462515781
C1_V,0.015262974514172757,-0.039548591003509645,-0.008453031197932595,0.013986514980882835,-0.027379015683513957
C1_W,0.008780047855424909,-0.015942260529467178,-0.0011461411593137296,0.0033998436986144302,-0.005000239409771046
C1_Y,0.015758913665058532,-0.010542384190122303,0.006073120154499461,0.006454955502655516,0.02906779554457289
C2_A,-0.008714927246110137,-0.005535621014740268,-0.04438546233456916,-0.027363889400672466,-0.10909943636954797
C2_C,0.011606735463241978,-0.030138558147416176,-0.01373983132644038,0.006082441965182966,0.002596990395624989
C2_D,0.010500586169459949,0.02555241771020779,0.008281079126526382,0.0209426990182966,0.023807091013887845
C2_E,-0.004584942343388771,0.09955016564444862,0.002972374584986591,0.028207501176698804,0.011099769853939461
C2_F,0.021256698573727865,-0.03640636394792271,-0.007878141478068949,0.009974722044840486,0.050435218518998785
C2_G,-0.0052136279387592415,-0.046645891138147585,0.0059660043688209525,0.0026523411701062523,-0.06011416649326923
C2_H,0.008800354970474449,-0.002772964478854517,-0.0038307964795559163,-0.009063891460929322,0.007533843751767497
C2_I,0.019703144434704264,-0.029949206898765245,0.028183484047518623,0.019135769043467116,0.032637613356242504
C2_K,0.0028478976952293136,0.10131323530599032,0.03472525088833157,0.029611152134546074,0.023076268016169896
C2_L,0.006552594496159516,-0.05217096727930978,-0.04358741200977426,-0.02397569781669145,0.003907731506447199
C2_M,0.0055788077859673085,-0.01077839406991607,0.017096713021602997,0.008793033883038868,0.0024771877883136076
C2_N,0.002350669662705741,0.0268392655223736,0.03599560070026033,0.017677413705772548,0.053825068711122415
C2_P,-0.043695545087002505,-0.06525876229404179,0.007841385258130662,-0.04587265230788488,0.038700431698926056
C2_Q,-0.0013517525998576804,0.05658988319175805,-0.0180369381870598,-0.008692883997110112,-0.0319367390439464
C2_R,0.002075691330647432,0.022805917762962674,-0.034776689488698664,-0.02382534965579965,-0.05755771982580208
C2_S,-0.023487032072530015,-0.005081157554256773,0.022022837689196616,0.0021987866018021566,0.03309998966313
C2_T,-0.005535401435870232,-0.011957420464294486,0.021691526217252812,0.008384609856286099,0.011652028087118831
C2_V,0.008000689151024181,-0.04077400798978314,-0.014462047267549257,0.0068381210268072,-0.0042045388527453395
C2_W,0.008448446260340274,-0.027126350517193046,-0.008557588744836796,0.0013143379168384219,-0.014005860551632741
C2_Y,0.020983997192288033,-0.03693790062894406,0.007099419880032134,0.002895710709681022,0.028297478114012783
C3_A,-0.009563677584978902,-0.022656005062247866,-0.02966505231094022,-0.004612550250390346,-0.07230907203114202
C3_C,0.0126995329780095,-0.015619364762290916,-0.005532599919720039,0.011619677255274316,0.02672539151691125
C3_D,0.0023878882516463534,0.011311505403210577,0.014598329822461408,0.0021946342402435984,0.03858840085667924
C3_E,-0.005606415358344261,0.1079447675259449,0.005991449344906671,0.01757107936797457,-0.014649091265588249
C3_F,0.021739461325636675,-0.023139322449989973,-0.004425178991388128,0.0027041354753413903,0.020864401938762087
C3_G,-0.0037484078269120267,-0.06546608121619937,-0.016549747830900786,-0.0016537020362716202,-0.006914617527055102
C3_H,0.009755741294660124,-0.0010210451737746545,0.012304493316076859,0.0038565040033268533,0.011354817912943523
C3_I,0.01688153356960266,-0.008209150480548221,0.02140811064617562,0.03667286233317911,0.03581556974549344
C3_K,8.521059856653896e-4,0.06261851746127241,0.038405060266123066,0.031226705552600244,0.008221627408945772
C3_L,0.013579123845601592,-8.079054273166284e-4,-0.06063765181961202,-0.014854673990266876,-0.018989386482970026
C3_M,0.008641869080383256,-0.0011828971520177487,0.013148269885771903,0.0013332734844161871,0.006588027413533344
C3_N,0.0054381608395161,0.008968791433331933,0.026329921315851205,0.026477856615078958,0.041305435837602045
C3_P,-0.04331919547722184,-0.05888744077121948,0.007948711223752037,-0.03621125918589565,-0.014093824928545889
C3_Q,-0.013627396165989531,0.06442501030364536,-0.02072476964151867,-0.021239228257534295,-0.03833993649042343
C3_R,0.0015674833725807847,0.011212377029287717,-0.02505493065089432,-0.02010887840263549,-0.02997196884561618
C3_S,-0.025256676103756863,-0.026383156854005847,0.01992995604637641,-0.007566156643086204,0.03317567935925881
C3_T,-0.009791038265485498,-0.024703612054329614,0.00974070593540218,-0.007358207309873634,-7.066280103108918e-4
C3_V,0.01537742382011241,-0.02804272699155641,-0.008480845389629838,0.0029967825029153625,-0.009273402943094953
C3_W,0.011565644778946872,-0.0070485205892489924,0.0035807082173772696,0.008683948795261338,0.015401676508423895
C3_Y,0.024293252591972805,-0.01524859852436803,0.018576117864587426,0.007044093632364232,0.03196975432216469
C4_A,-0.010062307786989674,-0.04081270096247085,-0.026634277794626054,-0.02404519215179649,-0.04559881286339724
C4_C,0.01403490456016189,-0.010467304185024619,-0.008298257430340785,-0.00440651068769424,-0.0017314687487263235
C4_D,0.004366634943991547,-0.004797333490856829,0.01671863333379095,0.021744546028948167,0.02836895715433009
C4_E,-0.007062407314712209,0.05389472099434971,0.008096892712179912,0.026203152992576292,-0.003362082521111502
C4_F,0.016829684218941633,-0.026815282271601407,0.009283257905955588,0.003070860271056687,0.028299288857751806
C4_G,-0.002873203035483446,-0.054022318661974086,-0.024281781967124525,-0.004672232078430673,-0.02058561097669916
C4_H,0.0138844885266881,1.1732564320120903e-4,-0.002053352396528896,-0.00719016011662304,0.0035688162893411845
C4_I,0.017885302535765764,0.01921437535579021,0.008618934800347046,0.025157725567484093,0.0402661048690988
C4_K,0.0016429117026863563,0.07199601349382323,0.028363462165303947,0.03925454229403968,0.024739994378873486
C4_L,0.015352793923006283,0.023365388935727902,-0.049624412433860725,-0.01752123762739917,-0.050727243224345415
C4_M,0.008969677495140242,0.014628978619503555,0.01659636840847622,0.002769391985458582,0.011588198615875825
C4_N,0.005217953930213274,0.026078172795061267,0.016275061943171503,0.02498480021419466,0.03809359091010674
C4_P,-0.038314740646010384,-0.05080201637442201,0.0032865461646890064,-0.03490837241882016,5.024455603837065e-4
C4_Q,-0.011719954508913428,0.03521106413121819,-0.010967027155564692,-0.006217840238911328,-0.014379621844544797
C4_R,-0.0019649692515003284,0.021358209627886843,-0.014179162966415585,-0.014355026296081737,-0.03417378070328539
C4_S,-0.031411705151212596,-0.03405373841042595,0.013145619717924875,-0.012291802805692134,0.02633485866742161
C4_T,-0.005989699524425415,-0.0221976768156037,0.01439493251604842,0.007026734044839001,0.011313096165555155
C4_V,0.011176498920977732,-0.018235734523889328,-0.007188037169138417,0.008911793883520291,-0.0016105308872150388
C4_W,0.012709753610706032,-0.020058801121617217,0.001550207568118705,-0.003647658607680997,0.013483891135307699
C4_Y,0.022400078494836398,0.001753160726816114,0.013626575205749303,0.0036878958176006947,-0.003561106822790774
C5_A,-0.008551514854076816,-0.011306778327930313,-0.062421789830544014,-0.026960308296345128,-0.055113584751959516
C5_C,0.011378419566977157,-0.02717842016870576,-0.009222563492260279,0.0051252498155942875,0.0058597197186823005
C5_D,0.002163465322983478,0.035446869659430294,-0.010788286739825459,0.01689793563162072,0.017537279463898138
C5_E,-0.005980214821845706,0.10909310523911002,-0.0028114903145338168,0.021952193598709962,-0.022727442288910115
C5_F,0.020776153710392736,-0.042709682474559696,0.017428606401624077,0.0018560530199579755,0.04378074010641807
C5_G,-0.004099353987700745,-0.04374528433326659,-0.0026988078792295317,0.0044429939217551055,-0.06138040991857412
C5_H,0.011183236443198888,-0.006600935456632569,-0.002965812241747796,-0.014036808727983281,-0.0022432044835118685
C5_I,0.02278437714006025,-0.02579285317673748,0.023284783848701137,0.013547569881021081,0.05169561886442282
C5_K,0.0017050144299273927,0.06886465070553727,0.0383422865914405,0.044730298651545916,0.013854195734413028
C5_L,0.013232289816921735,-0.045531092635754486,-0.03706438461711339,-0.010421636206032543,0.003981097851518255
C5_M,0.008991939996991874,0.0034981314892948484,0.017357393417141452,0.01257100425385642,0.009696572519937555
C5_N,0.0038431423801457533,0.013406779348763997,0.018285445494173217,0.025285586957470508,0.03866264348784811
C5_P,-0.042459180040832184,-0.04327173822021775,0.018671898563968975,-0.04007731157530274,-0.01725410719706174
C5_Q,-0.00953022379855592,0.055921877640771236,-0.011505013512506908,-0.014428547991486294,-0.0361880793718524
C5_R,0.004990948274890917,0.026581045639829427,-0.03139187744429156,-0.010709677338523335,-0.03824322484734488
C5_S,-0.03023764653217728,-0.01241744837260536,0.019038369670599305,-0.011365050053011075,0.019354678223712972
C5_T,-0.0023780762268419625,-0.016615987462922175,0.01402851563245285,-0.0010477180403793745,0.03817722083706707
C5_V,0.008926164677694392,-0.043449122204355276,-0.006243438166689456,0.014387172550831547,0.006933026117445526
C5_W,0.01337893810701707,-0.01800856736246638,-0.0025923391041207935,0.00369766927333177,0.015314818382852096
C5_Y,0.022139792981714777,-0.017505857359673395,0.005881513399637861,0.00854299493882344,0.02495772375411138
C6_A,-0.01181390400140069,-0.016130736405232663,-0.04103072079257962,-0.021028272931101055,-0.07404168433338518
C6_C,0.011373230010253248,-0.0220829131762052,-0.008996584064174036,0.005338942942405134,0.006180161731731175
C6_D,0.008395745038499233,0.029244946381828733,0.014014291590528636,0.025773153825113495,0.010953460032636695
C6_E,-0.0030506845944157,0.11102548620572708,-0.0035877027516915206,0.013853692536034596,-0.020363608201712815
C6_F,0.021971194020507356,-0.03836475354746583,-0.0020352297394460573,0.021415511291183312,0.04427996914352918
C6_G,-0.007890050331114092,-0.043294700859010556,-0.01914191703868878,0.005927403277252096,-0.03227847300854878
C6_H,0.00578519943231973,-0.0106682593339,-0.005017284578390868,-0.005513969991943886,0.022428752149423203
C6_I,0.020114631013581095,-0.027469158551318852,0.015407442608622264,0.025135960733966307,0.05028745280585854
C6_K,0.006286467054145893,0.06871205236854656,0.0499056361429708,0.04764096661214833,0.01133911115743071
C6_L,0.010317937662076603,-0.042973511746681854,-0.037919271439709266,-0.024904571315963964,0.02250990327416234
C6_M,0.0055299532357485715,-0.0028257949616556604,0.009439782039749331,0.0073507630626265825,0.004413062772683613
C6_N,0.002208911612015979,0.009295970107008932,0.032859532895723714,0.036063863620899375,0.03398056554259142
C6_P,-0.042374311707220565,-0.05192205549448215,0.004039505436579084,-0.04027653083637402,-0.01701346044408732
C6_Q,-0.0030944426366606,0.057515811827137026,-0.011865520853180479,-0.02222568901234072,-0.044449709195541316
C6_R,0.0032309746803427654,0.019535446562656593,-0.028893076392451634,-0.01064997973253346,-0.019628767885073384
C6_S,-0.028134180458501756,-0.010052035548861039,0.01664407787530134,-0.017526832018711774,0.020289781921004852
C6_T,-0.0032900069452644056,-0.009933311178818014,0.005946571912146511,-0.0023066096426037886,0.014389763061470898
C6_V,0.013223676070052598,-0.03322271286237418,-0.012222419425939872,0.005952373251921519,-0.006044477816914813
C6_W,0.009416724814409446,-0.024833603777898155,-0.010908247284282092,-0.004122917393515368,-0.008197235744012606
C6_Y,0.018653984653607885,-0.01934139108119526,0.006125481137961952,0.011028696891020422,0.022863222984948063
C7_A,-0.010418260062426648,-0.02308029510166038,-0.04793330850637661,-0.026459278853456922,-0.0668613347915532
C7_C,0.013637504944086729,-0.020367566224427563,-0.004102871278225946,2.9547143061477746e-4,0.012914570563901077
C7_D,0.0036453890780190584,0.005751551020778393,0.00955543158662137,0.015598232230856442,0.021146573890201775
C7_E,-0.005530537286558948,0.05690562946163297,0.019609877870602442,0.016346984356346173,0.017828397365902863
C7_F,0.019824295094622597,-0.02709885120385143,0.003578074929121367,-0.0036023509249025866,0.03875109019658325
C7_G,-0.002101092784879143,-0.0536088588536223,-0.019183486053856377,0.011202188659428696,-0.021255053898105565
C7_H,0.007879677517542302,-0.009838314980159064,-0.007591096395745626,0.011275815870026872,0.008027308758042136
C7_I,0.0179543709339828,9.503717984203546e-5,0.01711161658936419,0.04218526116826877,0.03367864073608671
C7_K,0.0027977503581722014,0.049843464153186114,0.03535631145364718,0.03253849580451032,0.010661428174995206
C7_L,0.01255257810936279,0.04556268089353142,-0.05782993741988966,-0.02846085443431289,-0.024353911636370892
C7_M,0.006421195957747133,0.012323736003099587,0.010569882273406404,-6.176611665329482e-4,0.005624569130140154
C7_N,0.007322500447081002,0.011245589900073077,0.03127590093873684,0.024191150651548442,0.016264153587884495
C7_P,-0.03878842363786316,-0.05257512631757811,0.008858648276187578,-0.0358845305320612,-0.010191981400733347
